instance,node_type,node_index,prediction,ground_truth
175,technology,0,36849.078125,30360.53125
175,technology,1,0.0,0.0
175,technology,2,0.0,0.0
175,Flow,0,-4998.4384765625,5000.0
176,technology,0,51173.96875,46238.73046875
176,technology,1,4326.78125,6003.14990234375
176,technology,2,6989.462890625,9697.349609375
176,Flow,0,-4999.09228515625,5000.0
177,technology,0,27539.984375,14241.3154296875
177,technology,1,11492.3740234375,29628.44921875
177,technology,2,25751.650390625,20914.240234375
177,Flow,0,-4999.13671875,-5000.0
178,technology,0,71000.0,66433.6875
178,technology,1,1161.9000244140625,1161.9000244140625
178,technology,2,994.6000366210938,994.5999755859375
178,Flow,0,-4999.38671875,5000.0
179,technology,0,32521.689453125,13442.208984375
179,technology,1,12063.2861328125,26336.400390625
179,technology,2,15261.8798828125,20068.244140625
179,Flow,0,-4999.0400390625,-5000.0
180,technology,0,24657.31640625,4318.89208984375
180,technology,1,7801.04541015625,22463.400390625
180,technology,2,12521.1416015625,18197.208984375
180,Flow,0,-4998.6826171875,-5000.0
181,technology,0,17711.17578125,0.0
181,technology,1,7004.22216796875,18175.052734375
181,technology,2,11412.8828125,17953.228515625
181,Flow,0,-4998.4111328125,-5000.0
182,technology,0,53942.90625,44660.9921875
182,technology,1,0.0,0.0
182,technology,2,0.0,0.0
182,Flow,0,-4998.9091796875,5000.0
183,technology,0,45372.46875,38133.7421875
183,technology,1,0.0,0.0
183,technology,2,0.0,0.0
183,Flow,0,-4998.69482421875,5000.0
184,technology,0,62110.6875,53911.41796875
184,technology,1,0.0,0.0
184,technology,2,0.0,0.0
184,Flow,0,-4999.09033203125,5000.0
185,technology,0,55523.47265625,46714.6015625
185,technology,1,3634.477783203125,4647.60009765625
185,technology,2,2916.741943359375,3729.75
185,Flow,0,-4999.08251953125,5000.0
186,technology,0,18396.35546875,0.0
186,technology,1,27194.853515625,49449.4453125
186,technology,2,25061.7578125,21203.52734375
186,Flow,0,-4999.2431640625,-5000.0
187,technology,0,27252.486328125,0.0
187,technology,1,33596.9765625,49474.53125
187,technology,2,10403.0986328125,21778.02734375
187,Flow,0,-4999.25,-5000.0
188,technology,0,54065.91796875,46113.3828125
188,technology,1,0.0,0.0
188,technology,2,0.0,0.0
188,Flow,0,-4998.91552734375,5000.0
189,technology,0,22320.919921875,0.0
189,technology,1,28065.21875,47696.7734375
189,technology,2,18760.890625,21450.25
189,Flow,0,-4999.21630859375,-5000.0
190,technology,0,38115.671875,26679.029296875
190,technology,1,17569.01171875,32726.849609375
190,technology,2,27097.53125,23376.326171875
190,Flow,0,-4999.41455078125,-5000.0
191,technology,0,36541.42578125,30145.513671875
191,technology,1,0.0,0.0
191,technology,2,0.0,0.0
191,Flow,0,-4998.42822265625,5000.0
192,technology,0,13891.783203125,0.0
192,technology,1,16405.61328125,22982.923828125
192,technology,2,9486.865234375,16801.328125
192,Flow,0,-4998.5380859375,-5000.0
193,technology,0,26693.00390625,0.0
193,technology,1,21113.0546875,49095.51171875
193,technology,2,22996.548828125,21707.095703125
193,Flow,0,-4999.2431640625,-5000.0
194,technology,0,45128.22265625,38172.70703125
194,technology,1,0.0,0.0
194,technology,2,0.0,0.0
194,Flow,0,-4998.68896484375,5000.0
195,technology,0,42854.4140625,36368.796875
195,technology,1,2220.75634765625,3679.35009765625
195,technology,2,7654.13037109375,12681.150390625
195,Flow,0,-4998.88134765625,1267.648681640625
196,technology,0,35079.63671875,32972.3046875
196,technology,1,13012.20703125,26336.400390625
196,technology,2,34030.23828125,22813.373046875
196,Flow,0,-4999.40673828125,-5000.0
197,technology,0,60748.265625,52051.640625
197,technology,1,0.0,0.0
197,technology,2,0.0,0.0
197,Flow,0,-4999.0615234375,5000.0
198,technology,0,21041.26953125,0.0
198,technology,1,16011.484375,48463.7109375
198,technology,2,32496.8046875,21085.857421875
198,Flow,0,-4999.22314453125,-5000.0
199,technology,0,14081.7333984375,0.0
199,technology,1,26500.935546875,50847.8671875
199,technology,2,32844.33203125,22579.130859375
199,Flow,0,-4999.2890625,-5000.0
200,technology,0,41623.54296875,34628.40625
200,technology,1,0.0,0.0
200,technology,2,0.0,0.0
200,Flow,0,-4998.5869140625,5000.0
201,technology,0,61625.3046875,50891.03125
201,technology,1,0.0,0.0
201,technology,2,0.0,0.0
201,Flow,0,-4999.07275390625,5000.0
202,technology,0,17099.060546875,0.0
202,technology,1,11425.708984375,20475.830078125
202,technology,2,8144.06689453125,16193.005859375
202,Flow,0,-4998.43798828125,-5000.0
203,technology,0,14024.89453125,0.0
203,technology,1,22645.20703125,46123.625
203,technology,2,30157.693359375,20704.17578125
203,Flow,0,-4999.1796875,-5000.0
204,technology,0,22476.0703125,0.0
204,technology,1,22865.626953125,41658.4453125
204,technology,2,15585.318359375,19268.57421875
204,Flow,0,-4999.0673828125,-5000.0
205,technology,0,19847.796875,0.0
205,technology,1,15807.068359375,53518.58203125
205,technology,2,39481.23828125,21617.521484375
205,Flow,0,-4999.31201171875,-5000.0
206,technology,0,47557.3125,39914.828125
206,technology,1,2464.461181640625,3679.35009765625
206,technology,2,666.2042236328125,994.5999755859375
206,Flow,0,-4998.83642578125,5000.0
207,technology,0,28427.970703125,14576.9091796875
207,technology,1,6357.8505859375,15879.2998046875
207,technology,2,14236.7890625,18566.396484375
207,Flow,0,-4998.79052734375,-5000.0
208,technology,0,60178.2421875,51424.40625
208,technology,1,656.5286254882812,774.5999755859375
208,technology,2,1264.505859375,1491.900146484375
208,Flow,0,-4999.08544921875,5000.0
209,technology,0,55608.28125,46942.234375
209,technology,1,0.0,0.0
209,technology,2,0.0,0.0
209,Flow,0,-4998.9501953125,5000.0
210,technology,0,41836.87109375,34752.95703125
210,technology,1,0.0,0.0
210,technology,2,0.0,0.0
210,Flow,0,-4998.59326171875,5000.0
211,technology,0,58422.0078125,53428.078125
211,technology,1,10516.642578125,12780.900390625
211,technology,2,10230.0234375,12432.5
211,Flow,0,-4999.3662109375,5000.0
212,technology,0,34338.9140625,22390.02734375
212,technology,1,7867.10595703125,16266.599609375
212,technology,2,3246.986328125,6713.55029296875
212,Flow,0,-4998.69970703125,5000.0
213,technology,0,13721.642578125,0.0
213,technology,1,23016.38671875,51753.45703125
213,technology,2,35848.8359375,20833.408203125
213,Flow,0,-4999.2763671875,-5000.0
214,technology,0,57311.60546875,47906.734375
214,technology,1,0.0,0.0
214,technology,2,0.0,0.0
214,Flow,0,-4998.98583984375,5000.0
215,technology,0,62589.171875,52346.55078125
215,technology,1,170.70787048339844,193.64999389648438
215,technology,2,219.19435119628906,248.64999389648438
215,Flow,0,-4999.10107421875,5000.0
216,technology,0,17185.92578125,0.0
216,technology,1,23718.046875,48958.69921875
216,technology,2,28889.783203125,20835.0625
216,Flow,0,-4999.2294921875,-5000.0
217,technology,0,40412.58203125,29972.697265625
217,technology,1,5841.79638671875,10263.4501953125
217,technology,2,15002.119140625,21020.349609375
217,Flow,0,-4999.06640625,-5000.0
218,technology,0,45742.140625,37843.23046875
218,technology,1,0.0,0.0
218,technology,2,0.0,0.0
218,Flow,0,-4998.70263671875,5000.0
219,technology,0,39035.6640625,20277.14453125
219,technology,1,21293.5703125,38730.0
219,technology,2,21736.45703125,23058.552734375
219,Flow,0,-4999.40576171875,-5000.0
220,technology,0,28515.970703125,18016.74609375
220,technology,1,12832.9873046875,31952.25
220,technology,2,29760.111328125,21140.064453125
220,Flow,0,-4999.24755859375,-5000.0
221,technology,0,30195.04296875,18226.6640625
221,technology,1,10706.154296875,25174.5
221,technology,2,23158.470703125,20658.5
221,Flow,0,-4999.12353515625,-5000.0
222,technology,0,51430.14453125,42380.671875
222,technology,1,0.0,0.0
222,technology,2,0.0,0.0
222,Flow,0,-4998.84814453125,5000.0
223,technology,0,11077.736328125,0.0
223,technology,1,13777.337890625,28630.0078125
223,technology,2,21337.513671875,17562.580078125
223,Flow,0,-4998.7255859375,-5000.0
224,technology,0,23689.796875,0.0
224,technology,1,33404.72265625,51683.97265625
224,technology,2,16426.9375,21837.486328125
224,Flow,0,-4999.287109375,-5000.0
225,technology,0,18782.662109375,0.0
225,technology,1,19313.16796875,45769.25390625
225,technology,2,28679.64453125,21006.21484375
225,Flow,0,-4999.17578125,-5000.0
226,technology,0,43084.10546875,36083.2578125
226,technology,1,0.0,0.0
226,technology,2,0.0,0.0
226,Flow,0,-4998.63037109375,5000.0
227,technology,0,62485.76171875,52398.890625
227,technology,1,0.0,0.0
227,technology,2,0.0,0.0
227,Flow,0,-4999.09228515625,5000.0
228,technology,0,46216.7890625,19727.873046875
228,technology,1,30631.115234375,47056.953125
228,technology,2,3237.1279296875,4973.0
228,Flow,0,-4999.37890625,5000.0
229,technology,0,19404.462890625,0.0
229,technology,1,22704.6640625,52335.01953125
229,technology,2,32007.568359375,21781.658203125
229,Flow,0,-4999.29736328125,-5000.0
230,technology,0,57857.46875,49955.35546875
230,technology,1,0.0,0.0
230,technology,2,0.0,0.0
230,Flow,0,-4999.001953125,5000.0
231,technology,0,12015.8818359375,0.0
231,technology,1,7504.6982421875,16637.13671875
231,technology,2,12792.6162109375,15676.0595703125
231,Flow,0,-4998.2880859375,-5000.0
232,technology,0,32793.046875,18243.267578125
232,technology,1,6171.3466796875,13361.849609375
232,technology,2,6316.4716796875,13675.7509765625
232,Flow,0,-4998.69189453125,-1090.27880859375
233,technology,0,26022.19140625,0.0
233,technology,1,25124.775390625,46685.95703125
233,technology,2,16312.744140625,20773.763671875
233,Flow,0,-4999.1865234375,-5000.0
234,technology,0,49248.06640625,42470.4921875
234,technology,1,6716.0439453125,9682.5
234,technology,2,7243.8359375,10443.2998046875
234,Flow,0,-4999.1044921875,5000.0
235,technology,0,10596.265625,0.0
235,technology,1,13467.5625,30286.56640625
235,technology,2,24158.162109375,17935.427734375
235,Flow,0,-4998.77880859375,-5000.0
236,technology,0,12226.9208984375,0.0
236,technology,1,17074.18359375,37505.015625
236,technology,2,27319.1953125,19115.28125
236,Flow,0,-4998.97998046875,-5000.0
237,technology,0,71000.0,67760.7578125
237,technology,1,0.0,0.0
237,technology,2,0.0,0.0
237,Flow,0,-4999.39013671875,5000.0
238,technology,0,50774.984375,43670.70703125
238,technology,1,138.48464965820312,193.64999389648438
238,technology,2,1956.016845703125,2735.14990234375
238,Flow,0,-4998.8837890625,5000.0
239,technology,0,21633.755859375,0.0
239,technology,1,18468.494140625,47403.25390625
239,technology,2,28108.38671875,20807.37890625
239,Flow,0,-4999.20068359375,-5000.0
240,technology,0,52530.33984375,42247.17578125
240,technology,1,12321.5576171875,16653.900390625
240,technology,2,16924.98046875,22875.80078125
240,Flow,0,-4999.40087890625,-4799.45068359375
241,technology,0,39355.86328125,34406.83203125
241,technology,1,13417.6484375,24206.25
241,technology,2,28944.017578125,23104.4453125
241,Flow,0,-4999.40087890625,-5000.0
242,technology,0,19257.400390625,0.0
242,technology,1,17857.853515625,37072.81640625
242,technology,2,18951.0859375,18993.529296875
242,Flow,0,-4998.96435546875,-5000.0
243,technology,0,54913.6171875,45860.7578125
243,technology,1,0.0,0.0
243,technology,2,0.0,0.0
243,Flow,0,-4998.9326171875,5000.0
244,technology,0,53806.3203125,46168.453125
244,technology,1,0.0,0.0
244,technology,2,0.0,0.0
244,Flow,0,-4998.91064453125,5000.0
245,technology,0,29151.361328125,0.0
245,technology,1,21467.318359375,52285.5
245,technology,2,17457.62109375,15790.7978515625
245,Flow,0,-4999.19775390625,-414.3444519042969
246,technology,0,68296.5078125,57571.8671875
246,technology,1,0.0,0.0
246,technology,2,0.0,0.0
246,Flow,0,-4999.1982421875,5000.0
247,technology,0,43604.78515625,36552.4609375
247,technology,1,0.0,0.0
247,technology,2,0.0,0.0
247,Flow,0,-4998.6455078125,5000.0
248,technology,0,51804.515625,44293.61328125
248,technology,1,5934.31689453125,8133.2998046875
248,technology,2,3265.654052734375,4475.7001953125
248,Flow,0,-4999.0673828125,5000.0
249,technology,0,13829.1171875,0.0
249,technology,1,22668.599609375,50622.88671875
249,technology,2,35354.72265625,21229.5546875
249,Flow,0,-4999.2646484375,-5000.0
250,technology,0,58007.4609375,48371.69140625
250,technology,1,0.0,0.0
250,technology,2,0.0,0.0
250,Flow,0,-4999.0,5000.0
251,technology,0,15102.318359375,0.0
251,technology,1,11697.9892578125,27642.720703125
251,technology,2,18881.736328125,18039.32421875
251,Flow,0,-4998.7060546875,-5000.0
252,technology,0,70442.1640625,58847.69140625
252,technology,1,0.0,0.0
252,technology,2,0.0,0.0
252,Flow,0,-4999.23388671875,5000.0
253,technology,0,71000.0,64019.84765625
253,technology,1,0.0,0.0
253,technology,2,0.0,0.0
253,Flow,0,-4999.330078125,5000.0
254,technology,0,45206.609375,37019.2109375
254,technology,1,0.0,0.0
254,technology,2,0.0,0.0
254,Flow,0,-4998.6865234375,5000.0
255,technology,0,23213.44140625,11091.0888671875
255,technology,1,14941.982421875,45701.3984375
255,technology,2,41217.12109375,22580.0546875
255,Flow,0,-4999.37158203125,-5000.0
256,technology,0,57574.98828125,48159.0546875
256,technology,1,0.0,0.0
256,technology,2,0.0,0.0
256,Flow,0,-4998.99169921875,5000.0
257,technology,0,48910.20703125,41212.80859375
257,technology,1,0.0,0.0
257,technology,2,0.0,0.0
257,Flow,0,-4998.7880859375,5000.0
258,technology,0,66596.109375,54841.18359375
258,technology,1,0.0,0.0
258,technology,2,0.0,0.0
258,Flow,0,-4999.16748046875,5000.0
259,technology,0,53541.05078125,45878.19140625
259,technology,1,0.0,0.0
259,technology,2,0.0,0.0
259,Flow,0,-4998.904296875,5000.0
260,technology,0,40391.88671875,33901.6484375
260,technology,1,0.0,0.0
260,technology,2,0.0,0.0
260,Flow,0,-4998.5517578125,5000.0
261,technology,0,19628.181640625,0.0
261,technology,1,15310.7705078125,29481.494140625
261,technology,2,15122.8212890625,20580.27734375
261,Flow,0,-4998.81298828125,-5000.0
262,technology,0,15920.5361328125,0.0
262,technology,1,17542.466796875,30828.892578125
262,technology,2,18789.609375,21423.71875
262,Flow,0,-4998.8681640625,-5000.0
263,technology,0,61110.55859375,51604.19921875
263,technology,1,833.3750610351562,968.2500610351562
263,technology,2,1070.080322265625,1243.25
263,Flow,0,-4999.1015625,5000.0
264,technology,0,66841.21875,55912.55859375
264,technology,1,0.0,0.0
264,technology,2,0.0,0.0
264,Flow,0,-4999.171875,5000.0
265,technology,0,28127.458984375,8106.20166015625
265,technology,1,13808.84375,34857.0
265,technology,2,21375.69921875,20348.79296875
265,Flow,0,-4999.1103515625,-5000.0
266,technology,0,18430.15625,0.0
266,technology,1,24279.046875,49137.73046875
266,technology,2,27108.681640625,20680.146484375
266,Flow,0,-4999.2294921875,-5000.0
267,technology,0,18718.88671875,0.0
267,technology,1,12150.8740234375,30973.193359375
267,technology,2,18027.8046875,17924.380859375
267,Flow,0,-4998.79150390625,-5000.0
268,technology,0,12614.1591796875,0.0
268,technology,1,11800.5693359375,28244.759765625
268,technology,2,24782.853515625,20952.810546875
268,Flow,0,-4998.79345703125,-5000.0
269,technology,0,54788.4375,46739.99609375
269,technology,1,0.0,0.0
269,technology,2,0.0,0.0
269,Flow,0,-4998.93212890625,5000.0
270,technology,0,55102.3671875,47570.99609375
270,technology,1,0.0,0.0
270,technology,2,0.0,0.0
270,Flow,0,-4998.94189453125,5000.0
271,technology,0,20760.17578125,0.0
271,technology,1,13023.0166015625,37066.6796875
271,technology,2,22320.275390625,19036.787109375
271,Flow,0,-4998.96435546875,-5000.0
272,technology,0,54849.9765625,45797.54296875
272,technology,1,0.0,0.0
272,technology,2,0.0,0.0
272,Flow,0,-4998.93115234375,5000.0
273,technology,0,22601.03515625,0.0
273,technology,1,12759.9677734375,30974.765625
273,technology,2,14563.8525390625,18950.095703125
273,Flow,0,-4998.81396484375,-5000.0
274,technology,0,17753.74609375,0.0
274,technology,1,27746.001953125,50255.5859375
274,technology,2,26673.337890625,21917.501953125
274,Flow,0,-4999.267578125,-5000.0
275,technology,0,18410.3125,0.0
275,technology,1,21591.33984375,29378.599609375
275,technology,2,7285.6728515625,17908.724609375
275,Flow,0,-4998.7490234375,-5000.0
276,technology,0,49736.91015625,42538.37890625
276,technology,1,0.0,0.0
276,technology,2,0.0,0.0
276,Flow,0,-4998.81103515625,5000.0
277,technology,0,18467.21484375,0.0
277,technology,1,21154.619140625,43638.140625
277,technology,2,24511.546875,20495.2421875
277,Flow,0,-4999.12841796875,-5000.0
278,technology,0,18086.62109375,0.0
278,technology,1,23481.166015625,47452.50390625
278,technology,2,26983.4296875,21098.71484375
278,Flow,0,-4999.20703125,-5000.0
279,technology,0,26591.169921875,15642.6962890625
279,technology,1,5221.79541015625,13942.7998046875
279,technology,2,15551.919921875,17779.38671875
279,Flow,0,-4998.7490234375,-5000.0
280,technology,0,45121.81640625,36811.89453125
280,technology,1,0.0,0.0
280,technology,2,0.0,0.0
280,Flow,0,-4998.68359375,5000.0
281,technology,0,10154.98046875,0.0
281,technology,1,18003.009765625,36851.26953125
281,technology,2,27775.396484375,19082.095703125
281,Flow,0,-4998.966796875,-5000.0
282,technology,0,25641.580078125,18150.88671875
282,technology,1,10350.5087890625,28660.19921875
282,technology,2,31878.892578125,21059.896484375
282,Flow,0,-4999.193359375,-5000.0
283,technology,0,42927.765625,35440.078125
283,technology,1,5737.0234375,9488.849609375
283,technology,2,5712.8388671875,9448.7001953125
283,Flow,0,-4998.921875,4108.59912109375
284,technology,0,47249.96484375,40179.8515625
284,technology,1,0.0,0.0
284,technology,2,0.0,0.0
284,Flow,0,-4998.74658203125,5000.0
285,technology,0,37867.54296875,30596.52734375
285,technology,1,0.0,0.0
285,technology,2,0.0,0.0
285,Flow,0,-4998.46826171875,5000.0
286,technology,0,37657.07421875,0.0
286,technology,1,36974.80859375,67593.1015625
286,technology,2,6330.20703125,11935.201171875
286,Flow,0,-4999.3916015625,5000.0
287,technology,0,31308.8984375,24433.951171875
287,technology,1,1110.0784912109375,2517.449951171875
287,technology,2,548.2365112304688,1243.25
287,Flow,0,-4998.3056640625,5000.0
288,technology,0,12163.8779296875,0.0
288,technology,1,12341.4267578125,30764.763671875
288,technology,2,24025.98828125,17766.544921875
288,Flow,0,-4998.7861328125,-5000.0
289,technology,0,54487.765625,46289.0546875
289,technology,1,0.0,0.0
289,technology,2,0.0,0.0
289,Flow,0,-4998.9248046875,5000.0
290,technology,0,37357.60546875,26145.357421875
290,technology,1,18238.501953125,34663.3515625
290,technology,2,28782.71875,23570.103515625
290,Flow,0,-4999.43505859375,-5000.0
291,technology,0,19177.255859375,0.0
291,technology,1,26204.7265625,48938.14453125
291,technology,2,24379.4140625,20823.25390625
291,Flow,0,-4999.22802734375,-5000.0
292,technology,0,46239.59375,39164.5859375
292,technology,1,0.0,0.0
292,technology,2,0.0,0.0
292,Flow,0,-4998.71923828125,5000.0
293,technology,0,19934.353515625,0.0
293,technology,1,19355.68359375,54641.796875
293,technology,2,36930.734375,21578.958984375
293,Flow,0,-4999.328125,-5000.0
294,technology,0,26765.65625,3630.69287109375
294,technology,1,14235.298828125,37761.75
294,technology,2,20903.205078125,20511.724609375
294,Flow,0,-4999.08251953125,-5000.0
295,technology,0,63952.59765625,53841.02734375
295,technology,1,13430.9228515625,14911.0498046875
295,technology,2,4703.353515625,5221.64990234375
295,Flow,0,-4999.40478515625,5000.0
296,technology,0,57413.80859375,48079.41015625
296,technology,1,0.0,0.0
296,technology,2,0.0,0.0
296,Flow,0,-4998.98828125,5000.0
297,technology,0,40238.66015625,32568.115234375
297,technology,1,3731.41259765625,6584.10009765625
297,technology,2,5918.65380859375,10443.2998046875
297,Flow,0,-4998.80419921875,5000.0
298,technology,0,18019.404296875,0.0
298,technology,1,10271.5869140625,31519.65234375
298,technology,2,21519.140625,18290.482421875
298,Flow,0,-4998.81396484375,-5000.0
299,technology,0,71000.0,69663.6484375
299,technology,1,0.0,0.0
299,technology,2,0.0,0.0
299,Flow,0,-4999.4111328125,5000.0
300,technology,0,33449.0,15256.078125
300,technology,1,16695.1484375,35437.94921875
300,technology,2,23545.57421875,22995.69140625
300,Flow,0,-4999.28759765625,-5000.0
301,technology,0,65680.671875,64430.20703125
301,technology,1,2328.83056640625,2517.449951171875
301,technology,2,13111.2041015625,14173.0498046875
301,Flow,0,-4999.39208984375,3895.802978515625
302,technology,0,14663.90234375,0.0
302,technology,1,18237.603515625,39087.5703125
302,technology,2,25780.029296875,19593.94921875
302,Flow,0,-4999.02197265625,-5000.0
303,technology,0,14653.0107421875,0.0
303,technology,1,16345.71875,41339.5625
303,technology,2,29968.83203125,19627.990234375
303,Flow,0,-4999.06982421875,-5000.0
304,technology,0,60703.1875,50683.55859375
304,technology,1,0.0,0.0
304,technology,2,0.0,0.0
304,Flow,0,-4999.05615234375,5000.0
305,technology,0,31202.380859375,9332.2138671875
305,technology,1,16680.12109375,37955.3984375
305,technology,2,21199.20703125,21794.1015625
305,Flow,0,-4999.21337890625,-5000.0
306,technology,0,21786.0078125,0.0
306,technology,1,33394.08984375,49381.34375
306,technology,2,15869.787109375,21668.537109375
306,Flow,0,-4999.24853515625,-5000.0
307,technology,0,60877.671875,53913.73828125
307,technology,1,996.2401733398438,1161.9000244140625
307,technology,2,3411.207763671875,3978.39990234375
307,Flow,0,-4999.14599609375,5000.0
308,technology,0,59337.98828125,50164.453125
308,technology,1,0.0,0.0
308,technology,2,0.0,0.0
308,Flow,0,-4999.03076171875,5000.0
309,technology,0,64600.390625,54103.41796875
309,technology,1,0.0,0.0
309,technology,2,0.0,0.0
309,Flow,0,-4999.13232421875,5000.0
310,technology,0,38983.15625,32881.28515625
310,technology,1,2232.777099609375,4066.64990234375
310,technology,2,3959.1787109375,7210.85009765625
310,Flow,0,-4998.68603515625,5000.0
311,technology,0,37533.41015625,30944.6796875
311,technology,1,0.0,0.0
311,technology,2,0.0,0.0
311,Flow,0,-4998.46044921875,5000.0
312,technology,0,20042.6640625,0.0
312,technology,1,23779.353515625,47996.54296875
312,technology,2,25339.193359375,21164.65234375
312,Flow,0,-4999.21728515625,-5000.0
313,technology,0,38697.078125,31988.853515625
313,technology,1,0.0,0.0
313,technology,2,0.0,0.0
313,Flow,0,-4998.49755859375,5000.0
314,technology,0,24303.9296875,0.0
314,technology,1,30823.75,51661.546875
314,technology,2,18555.091796875,22021.228515625
314,Flow,0,-4999.28955078125,-5000.0
315,technology,0,61039.90625,53988.6015625
315,technology,1,13818.1220703125,16072.9501953125
315,technology,2,8550.7451171875,9946.0
315,Flow,0,-4999.421875,5000.0
316,technology,0,47243.97265625,40239.0625
316,technology,1,0.0,0.0
316,technology,2,0.0,0.0
316,Flow,0,-4998.74658203125,5000.0
317,technology,0,41501.1328125,34877.01171875
317,technology,1,0.0,0.0
317,technology,2,0.0,0.0
317,Flow,0,-4998.58447265625,5000.0
318,technology,0,36858.11328125,30307.08984375
318,technology,1,0.0,0.0
318,technology,2,0.0,0.0
318,Flow,0,-4998.4384765625,5000.0
319,technology,0,27761.240234375,0.0
319,technology,1,24229.412109375,42302.25390625
319,technology,2,9819.5224609375,19507.908203125
319,Flow,0,-4999.08349609375,-5000.0
320,technology,0,19600.431640625,0.0
320,technology,1,17160.296875,43157.01171875
320,technology,2,25466.5234375,19070.232421875
320,Flow,0,-4999.0947265625,-5000.0
321,technology,0,49123.9921875,40245.1640625
321,technology,1,0.0,0.0
321,technology,2,0.0,0.0
321,Flow,0,-4998.79052734375,5000.0
322,technology,0,55525.546875,45849.48046875
322,technology,1,0.0,0.0
322,technology,2,0.0,0.0
322,Flow,0,-4998.94482421875,5000.0
323,technology,0,60152.94921875,50408.6796875
323,technology,1,0.0,0.0
323,technology,2,0.0,0.0
323,Flow,0,-4999.0458984375,5000.0
324,technology,0,37131.765625,23567.63671875
324,technology,1,9114.625,17428.5
324,technology,2,3250.990478515625,6216.25
324,Flow,0,-4998.8017578125,5000.0
325,technology,0,71000.0,68215.5078125
325,technology,1,0.0,0.0
325,technology,2,0.0,0.0
325,Flow,0,-4999.3984375,5000.0
326,technology,0,41355.6640625,32666.958984375
326,technology,1,2707.06201171875,4647.60009765625
326,technology,2,9414.091796875,16162.25
326,Flow,0,-4998.89892578125,-1949.4716796875
327,technology,0,55545.171875,47370.1875
327,technology,1,0.0,0.0
327,technology,2,0.0,0.0
327,Flow,0,-4998.94970703125,5000.0
328,technology,0,44684.5234375,37104.99609375
328,technology,1,0.0,0.0
328,technology,2,0.0,0.0
328,Flow,0,-4998.67431640625,5000.0
329,technology,0,21379.353515625,0.0
329,technology,1,9446.23046875,27705.8359375
329,technology,2,14076.10546875,17195.865234375
329,Flow,0,-4998.68505859375,-5000.0
330,technology,0,22254.12890625,1901.923583984375
330,technology,1,6251.57373046875,19945.94921875
330,technology,2,3039.522705078125,9697.349609375
330,Flow,0,-4998.2548828125,1208.1138916015625
331,technology,0,43198.57421875,35889.65234375
331,technology,1,0.0,0.0
331,technology,2,0.0,0.0
331,Flow,0,-4998.63232421875,5000.0
332,technology,0,60618.2109375,51021.5078125
332,technology,1,0.0,0.0
332,technology,2,0.0,0.0
332,Flow,0,-4999.05615234375,5000.0
333,technology,0,61601.3828125,53311.640625
333,technology,1,9912.85546875,11425.349609375
333,technology,2,4530.4345703125,5221.64990234375
333,Flow,0,-4999.32177734375,5000.0
334,technology,0,59089.1328125,50987.3046875
334,technology,1,0.0,0.0
334,technology,2,0.0,0.0
334,Flow,0,-4999.0283203125,5000.0
335,technology,0,52220.97265625,44719.53515625
335,technology,1,0.0,0.0
335,technology,2,0.0,0.0
335,Flow,0,-4998.873046875,5000.0
336,technology,0,32199.892578125,29663.421875
336,technology,1,13261.3662109375,29241.150390625
336,technology,2,36085.65234375,22642.337890625
336,Flow,0,-4999.39990234375,-5000.0
337,technology,0,51814.95703125,44162.96875
337,technology,1,0.0,0.0
337,technology,2,0.0,0.0
337,Flow,0,-4998.8623046875,5000.0
338,technology,0,23364.873046875,0.0
338,technology,1,20902.228515625,47288.39453125
338,technology,2,24138.791015625,21117.498046875
338,Flow,0,-4999.203125,-5000.0
339,technology,0,71000.0,60087.4140625
339,technology,1,0.0,0.0
339,technology,2,0.0,0.0
339,Flow,0,-4999.2470703125,5000.0
340,technology,0,29959.908203125,18982.888671875
340,technology,1,3186.769775390625,7552.35009765625
340,technology,2,4826.45703125,11437.900390625
340,Flow,0,-4998.4765625,-55.82805633544922
341,technology,0,40652.41015625,33736.375
341,technology,1,0.0,0.0
341,technology,2,0.0,0.0
341,Flow,0,-4998.55810546875,5000.0
342,technology,0,70567.6484375,59601.04296875
342,technology,1,0.0,0.0
342,technology,2,0.0,0.0
342,Flow,0,-4999.236328125,5000.0
343,technology,0,14577.3515625,0.0
343,technology,1,18249.1796875,32533.783203125
343,technology,2,20777.97265625,21070.71875
343,Flow,0,-4998.90185546875,-5000.0
344,technology,0,44543.5234375,36834.57421875
344,technology,1,0.0,0.0
344,technology,2,0.0,0.0
344,Flow,0,-4998.66943359375,5000.0
345,technology,0,31680.5546875,3179.876708984375
345,technology,1,16417.185546875,36793.5
345,technology,2,6545.9833984375,14670.349609375
345,Flow,0,-4998.93212890625,-1886.1405029296875
346,technology,0,20434.40625,0.0
346,technology,1,10477.7265625,24296.34375
346,technology,2,10090.466796875,16706.25
346,Flow,0,-4998.57275390625,-5000.0
347,technology,0,22705.232421875,2798.422607421875
347,technology,1,11084.8916015625,34663.3515625
347,technology,2,21310.365234375,17638.732421875
347,Flow,0,-4998.94482421875,-5000.0
348,technology,0,37895.69140625,31807.5078125
348,technology,1,0.0,0.0
348,technology,2,0.0,0.0
348,Flow,0,-4998.474609375,5000.0
349,technology,0,47214.31640625,40590.1953125
349,technology,1,0.0,0.0
349,technology,2,0.0,0.0
349,Flow,0,-4998.74755859375,5000.0
350,technology,0,16370.19140625,0.0
350,technology,1,22279.72265625,48705.94921875
